transaction_id,user_id,transaction_amount,transaction_type,merchant_category,transaction_date
TXN0014224,USR00966,642057.46,POS,Telecom,2024-08-24
TXN0014225,USR01388,714171.77,POS,Health,2024-10-11
TXN0014226,USR00837,4100.95,Airtime,Transport,2024-08-01
TXN0014227,USR01413,423034.95,Withdrawal,Real Estate,2024-01-14
TXN0014228,USR01569,27655.48,POS,Telecom,2024-11-05
TXN0014229,USR01355,879486.33,Transfer,Education,2024-02-21
TXN0014230,USR00555,244303.12,Transfer,Finance,2024-06-13
TXN0014231,USR02362,128346.53,POS,Entertainment,2024-03-31
TXN0014232,USR00450,104155.46,Withdrawal,Education,2024-03-21
TXN0014233,USR01945,734848.74,Transfer,Transport,2024-06-08
TXN0014234,USR00447,85007.47,Airtime,Real Estate,2024-05-22
TXN0014235,USR02219,376201.45,POS,Telecom,2024-12-26
TXN0014236,USR00877,325325.63,POS,Retail,2024-04-02
TXN0014237,USR02126,519249.69,Bills,Education,2024-12-05
TXN0014238,USR01926,499523.42,POS,Retail,2024-07-13
TXN0014239,USR02788,859805.87,Withdrawal,Transport,2024-10-24
TXN0014240,USR00663,747781.15,Transfer,Health,2024-11-30
TXN0014241,USR01973,364306.5,Airtime,Retail,2024-04-02
TXN0014242,USR00617,429986.86,Withdrawal,Entertainment,2024-07-08
TXN0014243,USR01663,84020.61,Withdrawal,Retail,2024-12-22
TXN0014244,USR00110,150954.21,Withdrawal,Retail,2024-12-01
TXN0014245,USR01755,235597.54,POS,Health,2024-01-06
TXN0014246,USR02222,40803.93,Airtime,Health,2024-10-01
TXN0014247,USR02501,455620.0,POS,Real Estate,2024-09-07
TXN0014248,USR01420,70638.68,Withdrawal,Real Estate,2024-04-14
TXN0014249,USR01167,324536.62,Deposit,Education,2024-07-26
TXN0014250,USR02216,521161.69,POS,Transport,2024-07-26
TXN0014251,USR01271,476214.84,Airtime,Transport,2024-07-06
TXN0014252,USR00635,697580.61,Airtime,Utilities,2024-08-27
TXN0014253,USR00884,147156.53,Withdrawal,Real Estate,2024-05-09
TXN0014254,USR02927,80158.88,POS,Education,2024-02-25
TXN0014255,USR00463,186597.42,Transfer,Transport,2024-08-02
TXN0014256,USR02051,428587.97,Withdrawal,Health,2024-11-05
TXN0014257,USR02486,377275.54,POS,Food,2024-01-18
TXN0014258,USR00333,152556.77,Withdrawal,Food,2024-05-24
TXN0014259,USR01493,589602.55,Deposit,Utilities,2024-12-16
TXN0014260,USR00118,60853.51,Airtime,Education,2024-01-10
TXN0014261,USR02308,179635.88,Airtime,Utilities,2024-02-21
TXN0014262,USR00856,403554.67,Airtime,Telecom,2024-05-28
TXN0014263,USR02344,227954.97,Withdrawal,Entertainment,2024-08-16
TXN0014264,USR02007,702289.05,Deposit,Utilities,2024-11-17
TXN0014265,USR02486,227539.58,Airtime,Retail,2024-04-12
TXN0014266,USR02490,208228.96,Deposit,Telecom,2024-09-26
TXN0014267,USR00162,261419.11,Transfer,Entertainment,2024-09-29
TXN0014268,USR00899,204889.73,Bills,Retail,2024-07-16
TXN0014269,USR02471,233436.36,Bills,Real Estate,2024-01-01
TXN0014270,USR00276,700472.27,Airtime,Transport,2024-01-22
TXN0014271,USR01270,795994.58,Airtime,Food,2024-04-14
TXN0014272,USR00388,334830.69,Withdrawal,Food,2024-10-21
TXN0014273,USR01574,126095.14,Bills,Telecom,2024-04-24
TXN0014274,USR01205,702657.3,POS,Utilities,2024-05-26
TXN0014275,USR02430,360812.62,Withdrawal,Telecom,2024-07-03
TXN0014276,USR01438,398864.7,Bills,Entertainment,2024-04-09
TXN0014277,USR01258,341794.0,Airtime,Utilities,2024-11-22
TXN0014278,USR01206,370667.93,Deposit,Transport,2024-09-02
TXN0014279,USR02392,197386.06,Withdrawal,Real Estate,2024-04-14
TXN0014280,USR00985,277974.96,Airtime,Telecom,2024-01-29
TXN0014281,USR00630,794582.28,Transfer,Health,2024-03-01
TXN0014282,USR01941,762205.95,Withdrawal,Finance,2024-05-18
TXN0014283,USR02288,946327.13,Bills,Transport,2024-01-14
TXN0014284,USR01026,936439.91,Transfer,Health,2024-08-24
TXN0014285,USR01808,613534.02,Withdrawal,Food,2024-01-23
TXN0014286,USR01970,544058.37,Deposit,Retail,2024-11-07
TXN0014287,USR02682,145197.94,Deposit,Health,2024-05-27
TXN0014288,USR01293,992376.08,Deposit,Retail,2024-04-25
TXN0014289,USR01255,490887.11,Airtime,Entertainment,2024-08-31
TXN0014290,USR01773,559240.66,Bills,Education,2024-12-24
TXN0014291,USR00276,444840.21,Withdrawal,Finance,2024-10-13
TXN0014292,USR02015,260021.52,POS,Entertainment,2024-09-01
TXN0014293,USR02720,383006.02,POS,Real Estate,2024-02-10
TXN0014294,USR02335,744713.39,Withdrawal,Real Estate,2024-08-08
TXN0014295,USR01171,84184.26,Transfer,Transport,2024-06-28
TXN0014296,USR00611,551079.82,POS,Food,2024-03-18
TXN0014297,USR01665,241086.2,POS,Finance,2024-06-19
TXN0014298,USR02548,162940.64,Bills,Finance,2024-01-05
TXN0014299,USR01299,811721.14,Bills,Entertainment,2024-05-27
TXN0014300,USR01994,807572.75,Bills,Entertainment,2024-02-27
TXN0014301,USR02345,515474.62,Deposit,Education,2024-07-07
TXN0014302,USR02427,440348.86,Bills,Finance,2024-06-27
TXN0014303,USR01454,705410.59,POS,Health,2024-03-11
TXN0014304,USR01317,506746.49,Bills,Utilities,2024-01-02
TXN0014305,USR01228,773756.32,Bills,Real Estate,2024-07-29
TXN0014306,USR01984,984996.08,Withdrawal,Telecom,2024-06-05
TXN0014307,USR02919,891683.68,POS,Education,2024-09-15
TXN0014308,USR02750,513605.01,Deposit,Utilities,2024-04-14
TXN0014309,USR01989,429128.52,Transfer,Entertainment,2024-02-20
TXN0014310,USR00591,745122.02,Withdrawal,Real Estate,2024-07-22
TXN0014311,USR01023,398171.88,Deposit,Transport,2024-01-16
TXN0014312,USR02152,88717.87,POS,Food,2024-12-17
TXN0014313,USR02007,468408.14,Withdrawal,Education,2024-05-12
TXN0014314,USR01784,710936.67,POS,Finance,2024-04-15
TXN0014315,USR00249,456948.02,Deposit,Telecom,2024-08-22
TXN0014316,USR00459,856064.49,Withdrawal,Transport,2024-12-19
TXN0014317,USR00373,49981.01,Bills,Entertainment,2024-03-23
TXN0014318,USR01217,135603.88,Bills,Telecom,2024-08-09
TXN0014319,USR00934,617345.91,POS,Food,2024-01-14
TXN0014320,USR01240,458473.99,Airtime,Utilities,2024-06-04
TXN0014321,USR02403,400169.38,POS,Telecom,2024-06-29
TXN0014322,USR00584,61984.07,Airtime,Telecom,2024-10-02
TXN0014323,USR00708,568405.38,Deposit,Education,2024-08-26
TXN0014324,USR01354,579457.43,Bills,Entertainment,2024-04-12
TXN0014325,USR00006,145150.22,Deposit,Education,2024-03-29
TXN0014326,USR02463,808349.36,POS,Telecom,2024-08-17
TXN0014327,USR02345,805101.52,Transfer,Education,2024-12-02
TXN0014328,USR02458,968978.83,Deposit,Utilities,2024-05-23
TXN0014329,USR00358,43868.88,Bills,Education,2024-11-24
TXN0014330,USR01528,507360.05,Withdrawal,Retail,2024-09-24
TXN0014331,USR02703,754954.25,Deposit,Food,2024-01-30
TXN0014332,USR02077,327200.94,Transfer,Retail,2024-03-24
TXN0014333,USR01393,514475.22,Transfer,Finance,2024-08-08
TXN0014334,USR00442,985274.45,Airtime,Food,2024-08-14
TXN0014335,USR00567,329034.69,Withdrawal,Health,2024-02-15
TXN0014336,USR01685,520465.3,POS,Health,2024-03-08
TXN0014337,USR00712,871421.5,Airtime,Transport,2024-11-04
TXN0014338,USR00611,378875.78,Withdrawal,Health,2024-12-27
TXN0014339,USR02327,547278.27,POS,Telecom,2024-02-01
TXN0014340,USR00645,309382.75,Transfer,Entertainment,2024-10-25
TXN0014341,USR02025,593622.98,POS,Entertainment,2024-03-09
TXN0014342,USR02539,386146.4,Airtime,Health,2024-10-03
TXN0014343,USR02615,590301.93,Withdrawal,Utilities,2024-07-22
TXN0014344,USR00679,124273.24,Bills,Telecom,2024-04-06
TXN0014345,USR01585,993739.89,Deposit,Telecom,2024-10-04
TXN0014346,USR02172,399061.21,Withdrawal,Real Estate,2024-05-05
TXN0014347,USR00432,284171.99,Withdrawal,Entertainment,2024-01-10
TXN0014348,USR00936,250481.97,Transfer,Finance,2024-08-04
TXN0014349,USR00501,176955.1,Withdrawal,Finance,2024-05-11
TXN0014350,USR00324,398134.67,Transfer,Education,2024-06-05
TXN0014351,USR02135,685835.69,POS,Telecom,2024-06-12
TXN0014352,USR02223,935012.52,Transfer,Food,2024-08-01
TXN0014353,USR02756,480058.29,Withdrawal,Food,2024-06-13
TXN0014354,USR02742,139727.51,Deposit,Utilities,2024-10-09
TXN0014355,USR00358,788886.55,POS,Telecom,2024-08-29
TXN0014356,USR02563,864943.31,Bills,Telecom,2024-02-03
TXN0014357,USR01343,212422.63,Transfer,Real Estate,2024-12-02
TXN0014358,USR00004,221980.97,Withdrawal,Health,2024-08-18
TXN0014359,USR02132,132903.15,Airtime,Utilities,2024-07-05
TXN0014360,USR01268,85592.22,Bills,Telecom,2024-12-02
TXN0014361,USR00873,315326.76,Bills,Real Estate,2024-06-07
TXN0014362,USR00624,407733.3,Bills,Telecom,2024-06-16
TXN0014363,USR02831,961844.06,Bills,Real Estate,2024-09-21
TXN0014364,USR01077,956278.9,POS,Education,2024-10-13
TXN0014365,USR00053,521005.91,Deposit,Education,2024-05-26
TXN0014366,USR00562,907630.17,Airtime,Education,2024-07-02
TXN0014367,USR01201,514213.83,Deposit,Transport,2024-06-03
TXN0014368,USR02672,874125.13,Withdrawal,Education,2024-07-30
TXN0014369,USR01356,596228.63,Deposit,Entertainment,2024-06-09
TXN0014370,USR00132,707356.74,POS,Education,2024-05-21
TXN0014371,USR00216,752217.16,Transfer,Telecom,2024-05-19
TXN0014372,USR02857,284852.69,Transfer,Real Estate,2024-11-01
TXN0014373,USR02719,35335.88,Transfer,Retail,2024-03-18
TXN0014374,USR00600,686463.24,Withdrawal,Food,2024-08-10
TXN0014375,USR01521,735535.05,Deposit,Finance,2024-01-25
TXN0014376,USR02688,707760.62,Transfer,Transport,2024-10-31
TXN0014377,USR02770,812617.67,Deposit,Health,2024-12-01
TXN0014378,USR00156,478631.78,Bills,Real Estate,2024-11-10
TXN0014379,USR01347,14611.48,POS,Retail,2024-02-18
TXN0014380,USR02603,596753.85,Withdrawal,Real Estate,2024-02-21
TXN0014381,USR01488,915346.58,Bills,Health,2024-06-27
TXN0014382,USR00864,533952.94,Bills,Real Estate,2024-08-13
TXN0014383,USR01187,800002.88,Bills,Health,2024-10-30
TXN0014384,USR00539,98634.99,Deposit,Retail,2024-07-09
TXN0014385,USR01666,550390.26,Deposit,Entertainment,2024-01-11
TXN0014386,USR02333,5629.73,Transfer,Health,2024-06-13
TXN0014387,USR00016,302385.21,Bills,Education,2024-11-11
TXN0014388,USR01137,400573.02,Bills,Retail,2024-02-13
TXN0014389,USR00397,951184.78,Deposit,Food,2024-04-27
TXN0014390,USR00829,820271.23,POS,Telecom,2024-06-06
TXN0014391,USR02160,469833.81,Airtime,Health,2024-04-05
TXN0014392,USR00186,490999.16,Airtime,Utilities,2024-02-22
TXN0014393,USR02837,402917.83,Bills,Finance,2024-12-18
TXN0014394,USR01533,459658.53,Bills,Food,2024-10-05
TXN0014395,USR01645,33175.87,Airtime,Real Estate,2024-02-18
TXN0014396,USR01762,600181.28,POS,Telecom,2024-08-04
TXN0014397,USR02224,988927.83,POS,Education,2024-03-13
TXN0014398,USR00792,6929.84,Deposit,Utilities,2024-06-30
TXN0014399,USR01921,85102.34,Transfer,Utilities,2024-01-25
TXN0014400,USR01021,42216.9,Deposit,Education,2024-05-26
TXN0014401,USR00789,375958.91,Airtime,Finance,2024-01-25
TXN0014402,USR00798,253654.02,Airtime,Health,2024-04-05
TXN0014403,USR01418,933842.28,POS,Education,2024-10-18
TXN0014404,USR02073,431866.68,Airtime,Health,2024-10-18
TXN0014405,USR01817,482757.87,Airtime,Utilities,2024-05-10
TXN0014406,USR02386,622122.23,POS,Real Estate,2024-06-18
TXN0014407,USR01721,527200.42,Airtime,Telecom,2024-08-06
TXN0014408,USR01550,334223.13,POS,Food,2024-12-04
TXN0014409,USR02141,388730.43,Airtime,Entertainment,2024-04-28
TXN0014410,USR02431,881567.83,Transfer,Real Estate,2024-04-07
TXN0014411,USR01713,986580.88,Airtime,Health,2024-09-21
TXN0014412,USR02029,138053.58,Bills,Education,2024-01-16
TXN0014413,USR00712,764214.09,Withdrawal,Food,2024-10-26
TXN0014414,USR00325,789141.74,Deposit,Real Estate,2024-02-23
TXN0014415,USR00389,611194.01,Airtime,Transport,2024-10-17
TXN0014416,USR01424,350322.66,Airtime,Transport,2024-11-18
TXN0014417,USR01227,886389.74,Withdrawal,Finance,2024-08-17
TXN0014418,USR02577,542060.49,POS,Health,2024-07-18
TXN0014419,USR00425,285105.16,Bills,Transport,2024-11-04
TXN0014420,USR02702,372353.26,POS,Retail,2024-11-08
TXN0014421,USR00019,168737.76,Bills,Transport,2024-09-07
TXN0014422,USR02610,450379.07,Airtime,Retail,2024-08-22
TXN0014423,USR01162,375596.47,Airtime,Utilities,2024-04-13
TXN0014424,USR02181,904811.87,Deposit,Finance,2024-08-07
TXN0014425,USR01395,959224.84,Airtime,Real Estate,2024-11-27
TXN0014426,USR02872,956694.15,Transfer,Transport,2024-09-02
TXN0014427,USR01243,380931.35,POS,Food,2024-02-03
TXN0014428,USR02475,481898.21,Bills,Telecom,2024-11-18
TXN0014429,USR01295,139636.33,Bills,Food,2024-05-22
TXN0014430,USR01362,261078.1,POS,Telecom,2024-07-06
TXN0014431,USR00699,411000.05,Bills,Real Estate,2024-05-07
TXN0014432,USR01118,628020.25,Deposit,Entertainment,2024-10-03
TXN0014433,USR01685,582910.88,Deposit,Real Estate,2024-07-09
TXN0014434,USR00542,586856.75,Bills,Telecom,2024-05-29
TXN0014435,USR00435,994446.97,POS,Retail,2024-02-10
TXN0014436,USR01136,873966.68,POS,Retail,2024-09-08
TXN0014437,USR02981,389349.93,Transfer,Finance,2024-06-12
TXN0014438,USR02850,407890.2,POS,Retail,2024-01-26
TXN0014439,USR00528,114580.89,Withdrawal,Education,2024-04-02
TXN0014440,USR01712,944673.54,Deposit,Finance,2024-08-22
TXN0014441,USR01556,322812.08,Transfer,Food,2024-05-01
TXN0014442,USR01751,282950.82,Deposit,Retail,2024-04-07
TXN0014443,USR00843,392890.8,Withdrawal,Transport,2024-03-10
TXN0014444,USR02680,980040.56,Bills,Education,2024-01-20
TXN0014445,USR00018,561513.13,Transfer,Real Estate,2024-03-18
TXN0014446,USR02175,222766.99,Transfer,Education,2024-07-16
TXN0014447,USR02383,359016.92,Deposit,Finance,2024-10-25
TXN0014448,USR02779,892853.26,Withdrawal,Real Estate,2024-02-14
TXN0014449,USR02336,728798.01,Transfer,Education,2024-05-16
TXN0014450,USR00519,959512.9,Transfer,Food,2024-11-15
TXN0014451,USR00052,743555.35,Withdrawal,Food,2024-04-13
TXN0014452,USR01760,728282.02,Airtime,Finance,2024-04-21
TXN0014453,USR01650,636440.51,Withdrawal,Finance,2024-08-29
TXN0014454,USR02427,180130.05,Bills,Education,2024-05-11
TXN0014455,USR02672,163059.1,Bills,Telecom,2024-03-19
TXN0014456,USR01316,287475.88,Deposit,Finance,2024-06-04
TXN0014457,USR00592,697806.83,Deposit,Real Estate,2024-02-27
TXN0014458,USR02062,887618.31,Deposit,Entertainment,2024-11-15
TXN0014459,USR02733,615960.88,Transfer,Finance,2024-06-04
TXN0014460,USR01220,523465.83,Withdrawal,Retail,2024-07-02
TXN0014461,USR02157,113402.57,POS,Telecom,2024-05-28
TXN0014462,USR00903,842725.08,Deposit,Utilities,2024-06-30
TXN0014463,USR01386,948935.3,Transfer,Transport,2024-09-18
TXN0014464,USR00580,504043.72,Bills,Utilities,2024-04-15
TXN0014465,USR00243,738702.25,Transfer,Real Estate,2024-10-24
TXN0014466,USR01050,867072.83,Airtime,Food,2024-06-11
TXN0014467,USR00809,804312.12,Deposit,Food,2024-10-13
TXN0014468,USR02056,471312.83,POS,Utilities,2024-01-03
TXN0014469,USR02716,187854.76,Deposit,Telecom,2024-06-28
TXN0014470,USR02660,956761.96,Bills,Real Estate,2024-12-08
TXN0014471,USR02635,147220.38,Bills,Health,2024-01-25
TXN0014472,USR01874,375105.63,Deposit,Food,2024-12-03
TXN0014473,USR01616,302287.06,POS,Health,2024-01-31
TXN0014474,USR01023,605451.34,Airtime,Entertainment,2024-05-31
TXN0014475,USR02512,797867.88,Withdrawal,Health,2024-06-08
TXN0014476,USR00115,648843.53,Transfer,Education,2024-09-09
TXN0014477,USR02487,810054.19,Withdrawal,Entertainment,2024-03-21
TXN0014478,USR00202,893912.44,POS,Finance,2024-10-15
TXN0014479,USR02115,147279.62,Withdrawal,Entertainment,2024-06-12
TXN0014480,USR01752,246245.72,Withdrawal,Finance,2024-01-17
TXN0014481,USR01038,206793.73,Transfer,Telecom,2024-08-18
TXN0014482,USR01426,211499.09,Deposit,Finance,2024-07-08
TXN0014483,USR00748,187494.18,POS,Education,2024-09-12
TXN0014484,USR02944,385314.0,Airtime,Education,2024-09-08
TXN0014485,USR00449,269538.82,Bills,Food,2024-10-04
TXN0014486,USR00076,231402.09,Airtime,Education,2024-11-28
TXN0014487,USR02278,23363.93,Withdrawal,Health,2024-11-04
TXN0014488,USR02000,531656.51,Airtime,Entertainment,2024-09-10
TXN0014489,USR01193,784234.62,POS,Transport,2024-05-18
TXN0014490,USR01517,501588.09,Airtime,Entertainment,2024-03-30
TXN0014491,USR00197,156301.15,POS,Finance,2024-08-06
TXN0014492,USR02928,226678.52,Withdrawal,Finance,2024-09-07
TXN0014493,USR02088,530109.06,Transfer,Telecom,2024-03-20
TXN0014494,USR02384,707841.55,POS,Finance,2024-09-12
TXN0014495,USR00511,499673.07,Bills,Finance,2024-11-18
TXN0014496,USR02597,890408.42,Deposit,Health,2024-04-12
TXN0014497,USR01399,573433.41,POS,Real Estate,2024-07-05
TXN0014498,USR01560,919121.0,Withdrawal,Telecom,2024-11-27
TXN0014499,USR00852,170323.94,Transfer,Transport,2024-01-10
TXN0014500,USR00289,753910.01,Airtime,Entertainment,2024-08-02
TXN0014501,USR02370,469350.0,Airtime,Entertainment,2024-06-23
TXN0014502,USR02578,264087.07,Transfer,Food,2024-05-06
TXN0014503,USR02507,120764.18,Transfer,Finance,2024-02-13
TXN0014504,USR01800,624787.51,POS,Real Estate,2024-08-06
TXN0014505,USR01908,659878.96,Bills,Real Estate,2024-08-20
TXN0014506,USR00159,872171.49,Airtime,Retail,2024-01-23
TXN0014507,USR00967,482645.01,POS,Real Estate,2024-03-30
TXN0014508,USR00716,934215.71,Transfer,Real Estate,2024-12-08
TXN0014509,USR01964,429490.88,Deposit,Health,2024-12-19
TXN0014510,USR01616,524439.08,Withdrawal,Utilities,2024-01-16
TXN0014511,USR02909,920343.19,Deposit,Telecom,2024-05-06
TXN0014512,USR01900,589532.88,Withdrawal,Retail,2024-04-10
TXN0014513,USR01456,581502.98,Deposit,Food,2024-09-25
TXN0014514,USR02358,433445.19,Transfer,Transport,2024-09-20
TXN0014515,USR00395,310965.5,Airtime,Real Estate,2024-01-13
TXN0014516,USR02765,806135.46,Withdrawal,Retail,2024-08-14
TXN0014517,USR01879,738458.88,Transfer,Finance,2024-07-31
TXN0014518,USR00158,936284.5,Transfer,Education,2024-09-03
TXN0014519,USR02891,97808.59,POS,Transport,2024-03-03
TXN0014520,USR02021,863007.56,Withdrawal,Utilities,2024-06-27
TXN0014521,USR02998,143516.99,Deposit,Retail,2024-03-02
TXN0014522,USR02748,703056.98,Withdrawal,Education,2024-12-03
TXN0014523,USR01828,677710.25,Deposit,Health,2024-11-10
TXN0014524,USR00448,734838.22,Bills,Finance,2024-11-07
TXN0014525,USR02805,681963.41,Withdrawal,Telecom,2024-08-15
TXN0014526,USR01669,297540.13,Airtime,Entertainment,2024-10-07
TXN0014527,USR01844,574203.63,Airtime,Transport,2024-10-22
TXN0014528,USR00299,860809.48,Deposit,Health,2024-07-16
TXN0014529,USR01953,876585.18,Transfer,Telecom,2024-02-19
TXN0014530,USR00845,157170.84,POS,Education,2024-11-26
TXN0014531,USR02223,931834.8,Withdrawal,Utilities,2024-02-26
TXN0014532,USR02309,78123.1,Withdrawal,Transport,2024-08-29
TXN0014533,USR02189,515653.06,POS,Education,2024-07-25
TXN0014534,USR01106,556793.34,POS,Real Estate,2024-05-06
TXN0014535,USR02187,629575.22,Bills,Entertainment,2024-02-16
TXN0014536,USR01986,85239.34,Deposit,Health,2024-04-24
TXN0014537,USR00524,834341.49,Withdrawal,Retail,2024-06-17
TXN0014538,USR00785,278846.38,POS,Retail,2024-01-01
TXN0014539,USR00431,593701.06,Deposit,Entertainment,2024-03-12
TXN0014540,USR02475,386865.32,Deposit,Utilities,2024-12-13
TXN0014541,USR02236,161487.98,Bills,Education,2024-12-13
TXN0014542,USR00019,193865.39,Withdrawal,Real Estate,2024-02-08
TXN0014543,USR02545,747564.87,Transfer,Retail,2024-02-12
TXN0014544,USR02725,326487.53,Withdrawal,Health,2024-12-25
TXN0014545,USR00863,962179.41,Bills,Transport,2024-05-14
TXN0014546,USR02576,844091.07,POS,Health,2024-01-28
TXN0014547,USR02003,395307.17,Transfer,Food,2024-02-03
TXN0014548,USR00420,548783.38,Airtime,Real Estate,2024-09-25
TXN0014549,USR01600,498919.09,Withdrawal,Education,2024-10-29
TXN0014550,USR00726,606077.33,Bills,Transport,2024-11-11
TXN0014551,USR02617,309932.85,Deposit,Transport,2024-03-05
TXN0014552,USR00519,915349.91,Airtime,Entertainment,2024-08-26
TXN0014553,USR01913,241953.6,Transfer,Telecom,2024-07-31
TXN0014554,USR02792,933796.35,Withdrawal,Health,2024-12-18
TXN0014555,USR00308,738589.56,Airtime,Telecom,2024-06-24
TXN0014556,USR00316,291610.73,Withdrawal,Entertainment,2024-03-13
TXN0014557,USR00184,968404.48,Deposit,Health,2024-06-28
TXN0014558,USR00489,822427.75,Withdrawal,Health,2024-03-07
TXN0014559,USR01283,196318.95,Deposit,Health,2024-12-05
TXN0014560,USR00945,265662.72,Withdrawal,Real Estate,2024-09-19
TXN0014561,USR00883,290146.64,Bills,Transport,2024-08-29
TXN0014562,USR02790,130373.03,Bills,Finance,2024-12-30
TXN0014563,USR02948,921871.97,Withdrawal,Health,2024-03-26
TXN0014564,USR00204,442979.84,Transfer,Food,2024-04-25
TXN0014565,USR00245,999017.26,Transfer,Telecom,2024-09-07
TXN0014566,USR00882,241978.98,Airtime,Retail,2024-09-17
TXN0014567,USR02486,969372.31,POS,Utilities,2024-10-28
TXN0014568,USR02606,173051.78,POS,Real Estate,2024-06-22
TXN0014569,USR02683,685190.02,Bills,Food,2024-07-14
TXN0014570,USR01648,488445.16,Airtime,Health,2024-04-13
TXN0014571,USR00152,88841.91,POS,Finance,2024-05-07
TXN0014572,USR02840,633078.54,POS,Education,2024-03-13
TXN0014573,USR00919,250657.27,Airtime,Education,2024-10-15
TXN0014574,USR01074,742303.91,Deposit,Entertainment,2024-08-07
TXN0014575,USR00620,837562.23,POS,Transport,2024-12-25
TXN0014576,USR02741,258640.81,Deposit,Retail,2024-07-04
TXN0014577,USR02125,277791.78,POS,Retail,2024-02-18
TXN0014578,USR01775,728332.32,Withdrawal,Food,2024-03-24
TXN0014579,USR01426,648863.37,Withdrawal,Telecom,2024-06-08
TXN0014580,USR01404,148708.82,Deposit,Entertainment,2024-08-28
TXN0014581,USR02855,852247.26,Bills,Food,2024-03-13
TXN0014582,USR02052,713176.47,Withdrawal,Entertainment,2024-09-17
TXN0014583,USR00263,130270.64,Airtime,Utilities,2024-09-18
TXN0014584,USR01025,501199.38,Transfer,Utilities,2024-04-18
TXN0014585,USR01907,596599.1,Airtime,Retail,2024-01-25
TXN0014586,USR00632,663368.9,Deposit,Entertainment,2024-02-25
TXN0014587,USR02880,776528.78,Withdrawal,Telecom,2024-07-31
TXN0014588,USR01042,655304.74,Withdrawal,Real Estate,2024-05-03
TXN0014589,USR01198,576117.77,Bills,Entertainment,2024-06-23
TXN0014590,USR02942,80292.15,Deposit,Health,2024-01-02
TXN0014591,USR00868,831201.87,Withdrawal,Education,2024-09-17
TXN0014592,USR01384,262063.39,Deposit,Health,2024-08-26
TXN0014593,USR01029,266871.81,Withdrawal,Food,2024-08-08
TXN0014594,USR00474,660963.68,Withdrawal,Retail,2024-05-24
TXN0014595,USR00112,165383.21,Transfer,Food,2024-12-02
TXN0014596,USR02327,27996.2,POS,Transport,2024-02-12
TXN0014597,USR00548,607493.67,Transfer,Entertainment,2024-07-19
TXN0014598,USR00803,782770.13,Airtime,Education,2024-11-03
TXN0014599,USR01455,177131.88,Airtime,Education,2024-02-23
TXN0014600,USR00108,745152.81,Airtime,Real Estate,2024-04-02
TXN0014601,USR01374,783466.89,Airtime,Education,2024-02-07
TXN0014602,USR00559,518954.97,Withdrawal,Entertainment,2024-05-05
TXN0014603,USR02659,782082.94,POS,Education,2024-12-26
TXN0014604,USR02913,616911.96,Airtime,Telecom,2024-09-01
TXN0014605,USR01451,834574.95,Withdrawal,Education,2024-04-27
TXN0014606,USR00007,950323.82,Transfer,Telecom,2024-12-13
TXN0014607,USR02114,664716.95,Airtime,Entertainment,2024-05-23
TXN0014608,USR00389,303916.6,Deposit,Entertainment,2024-12-29
TXN0014609,USR02858,359232.57,Deposit,Transport,2024-08-02
TXN0014610,USR02948,483237.73,Transfer,Real Estate,2024-06-11
TXN0014611,USR00562,47119.13,Withdrawal,Education,2024-06-12
TXN0014612,USR02849,403983.32,Bills,Retail,2024-01-28
TXN0014613,USR00133,995793.29,Transfer,Food,2024-08-17
TXN0014614,USR00469,1420.46,Airtime,Real Estate,2024-05-21
TXN0014615,USR01915,640243.93,POS,Utilities,2024-08-05
TXN0014616,USR01298,714401.26,Bills,Health,2024-11-02
TXN0014617,USR00563,584603.95,Bills,Health,2024-02-13
TXN0014618,USR02996,165767.49,Deposit,Transport,2024-03-18
TXN0014619,USR00103,545223.23,POS,Finance,2024-06-26
TXN0014620,USR00532,586610.72,POS,Telecom,2024-03-06
TXN0014621,USR00922,776338.4,Deposit,Finance,2024-07-10
TXN0014622,USR02866,146919.5,Transfer,Retail,2024-02-23
TXN0014623,USR02453,840481.49,Airtime,Education,2024-04-20
TXN0014624,USR02141,265472.57,Transfer,Food,2024-02-16
TXN0014625,USR02955,512885.85,Deposit,Entertainment,2024-11-15
TXN0014626,USR01218,263831.19,Bills,Retail,2024-08-25
TXN0014627,USR01010,16003.59,Withdrawal,Utilities,2024-05-28
TXN0014628,USR02112,953539.48,Airtime,Transport,2024-09-27
TXN0014629,USR00332,819568.88,Bills,Education,2024-12-06
TXN0014630,USR00036,475638.44,Airtime,Utilities,2024-03-28
TXN0014631,USR01484,742000.49,Airtime,Education,2024-12-25
TXN0014632,USR01160,220020.92,POS,Transport,2024-03-30
TXN0014633,USR00307,171732.37,Transfer,Real Estate,2024-04-19
TXN0014634,USR00290,33231.74,POS,Food,2024-09-03
TXN0014635,USR01565,896427.92,Airtime,Retail,2024-05-01
TXN0014636,USR02789,651958.82,Deposit,Retail,2024-10-29
TXN0014637,USR01877,637859.09,Deposit,Finance,2024-12-21
TXN0014638,USR01533,896463.88,Bills,Finance,2024-09-08
TXN0014639,USR02599,217455.83,Transfer,Retail,2024-03-28
TXN0014640,USR00924,934703.06,Transfer,Food,2024-06-06
TXN0014641,USR01786,986033.53,POS,Transport,2024-03-06
TXN0014642,USR00958,452027.27,Withdrawal,Entertainment,2024-08-11
TXN0014643,USR02103,622797.66,Airtime,Food,2024-09-23
TXN0014644,USR01687,297312.61,Bills,Retail,2024-07-11
