transaction_id,fraud_status
TXN0012449,clean
TXN0012450,clean
TXN0012451,clean
TXN0012452,clean
TXN0012453,fraud
TXN0012454,clean
TXN0012455,clean
TXN0012456,clean
TXN0012457,clean
TXN0012458,clean
TXN0012459,clean
TXN0012460,clean
TXN0012461,clean
TXN0012462,clean
TXN0012463,clean
TXN0012464,clean
TXN0012465,clean
TXN0012466,clean
TXN0012467,clean
TXN0012468,clean
TXN0012469,clean
TXN0012470,fraud
TXN0012471,clean
TXN0012472,clean
TXN0012473,clean
TXN0012474,clean
TXN0012475,clean
TXN0012476,clean
TXN0012477,clean
TXN0012478,clean
TXN0012479,fraud
TXN0012480,clean
TXN0012481,clean
TXN0012482,clean
TXN0012483,fraud
TXN0012484,clean
TXN0012485,clean
TXN0012486,clean
TXN0012487,clean
TXN0012488,clean
TXN0012489,clean
TXN0012490,clean
TXN0012491,clean
TXN0012492,fraud
TXN0012493,clean
TXN0012494,clean
TXN0012495,clean
TXN0012496,clean
TXN0012497,clean
TXN0012498,clean
TXN0012499,clean
TXN0012500,clean
TXN0012501,clean
TXN0012502,clean
TXN0012503,clean
TXN0012504,clean
TXN0012505,clean
TXN0012506,clean
TXN0012507,clean
TXN0012508,clean
TXN0012509,clean
TXN0012510,clean
TXN0012511,clean
TXN0012512,clean
TXN0012513,clean
TXN0012514,clean
TXN0012515,clean
TXN0012516,clean
TXN0012517,clean
TXN0012518,clean
TXN0012519,clean
TXN0012520,clean
TXN0012521,clean
TXN0012522,clean
TXN0012523,clean
TXN0012524,clean
TXN0012525,clean
TXN0012526,clean
TXN0012527,clean
TXN0012528,clean
TXN0012529,clean
TXN0012530,clean
TXN0012531,clean
TXN0012532,clean
TXN0012533,clean
TXN0012534,clean
TXN0012535,clean
TXN0012536,clean
TXN0012537,clean
TXN0012538,clean
TXN0012539,clean
TXN0012540,clean
TXN0012541,clean
TXN0012542,clean
TXN0012543,clean
TXN0012544,clean
TXN0012545,clean
TXN0012546,clean
TXN0012547,clean
TXN0012548,clean
TXN0012549,clean
TXN0012550,clean
TXN0012551,clean
TXN0012552,clean
TXN0012553,clean
TXN0012554,clean
TXN0012555,fraud
TXN0012556,clean
TXN0012557,clean
TXN0012558,clean
TXN0012559,clean
TXN0012560,clean
TXN0012561,clean
TXN0012562,fraud
TXN0012563,clean
TXN0012564,clean
TXN0012565,fraud
TXN0012566,clean
TXN0012567,clean
TXN0012568,clean
TXN0012569,clean
TXN0012570,clean
TXN0012571,clean
TXN0012572,clean
TXN0012573,clean
TXN0012574,clean
TXN0012575,clean
TXN0012576,clean
TXN0012577,fraud
TXN0012578,clean
TXN0012579,clean
TXN0012580,clean
TXN0012581,clean
TXN0012582,clean
TXN0012583,clean
TXN0012584,clean
TXN0012585,clean
TXN0012586,clean
TXN0012587,clean
TXN0012588,clean
TXN0012589,clean
TXN0012590,clean
TXN0012591,clean
TXN0012592,clean
TXN0012593,clean
TXN0012594,clean
TXN0012595,clean
TXN0012596,clean
TXN0012597,clean
TXN0012598,clean
TXN0012599,clean
TXN0012600,fraud
TXN0012601,clean
TXN0012602,clean
TXN0012603,clean
TXN0012604,clean
TXN0012605,clean
TXN0012606,clean
TXN0012607,clean
TXN0012608,clean
TXN0012609,clean
TXN0012610,clean
TXN0012611,clean
TXN0012612,clean
TXN0012613,clean
TXN0012614,clean
TXN0012615,clean
TXN0012616,clean
TXN0012617,fraud
TXN0012618,fraud
TXN0012619,clean
TXN0012620,clean
TXN0012621,clean
TXN0012622,fraud
TXN0012623,clean
TXN0012624,clean
TXN0012625,clean
TXN0012626,clean
TXN0012627,clean
TXN0012628,clean
TXN0012629,clean
TXN0012630,clean
TXN0012631,clean
TXN0012632,clean
TXN0012633,fraud
TXN0012634,clean
TXN0012635,clean
TXN0012636,clean
TXN0012637,clean
TXN0012638,clean
TXN0012639,clean
TXN0012640,clean
TXN0012641,clean
TXN0012642,clean
TXN0012643,clean
TXN0012644,clean
TXN0012645,clean
TXN0012646,clean
TXN0012647,fraud
TXN0012648,clean
TXN0012649,clean
TXN0012650,fraud
TXN0012651,clean
TXN0012652,clean
TXN0012653,clean
TXN0012654,clean
TXN0012655,clean
TXN0012656,clean
TXN0012657,clean
TXN0012658,clean
TXN0012659,clean
TXN0012660,clean
TXN0012661,clean
TXN0012662,clean
TXN0012663,clean
TXN0012664,clean
TXN0012665,clean
TXN0012666,clean
TXN0012667,clean
TXN0012668,clean
TXN0012669,clean
TXN0012670,clean
TXN0012671,clean
TXN0012672,clean
TXN0012673,fraud
TXN0012674,fraud
TXN0012675,clean
TXN0012676,clean
TXN0012677,clean
TXN0012678,clean
TXN0012679,clean
TXN0012680,clean
TXN0012681,clean
TXN0012682,clean
TXN0012683,clean
TXN0012684,clean
TXN0012685,clean
TXN0012686,clean
TXN0012687,clean
TXN0012688,clean
TXN0012689,clean
TXN0012690,clean
TXN0012691,clean
TXN0012692,clean
TXN0012693,clean
TXN0012694,clean
TXN0012695,clean
TXN0012696,clean
TXN0012697,clean
TXN0012698,clean
TXN0012699,clean
TXN0012700,fraud
TXN0012701,fraud
TXN0012702,clean
TXN0012703,clean
TXN0012704,clean
TXN0012705,clean
TXN0012706,fraud
TXN0012707,clean
TXN0012708,clean
TXN0012709,clean
TXN0012710,clean
TXN0012711,clean
TXN0012712,clean
TXN0012713,clean
TXN0012714,clean
TXN0012715,clean
TXN0012716,clean
TXN0012717,clean
TXN0012718,clean
TXN0012719,clean
TXN0012720,clean
TXN0012721,clean
TXN0012722,clean
TXN0012723,clean
TXN0012724,clean
TXN0012725,clean
TXN0012726,clean
TXN0012727,clean
TXN0012728,clean
TXN0012729,clean
TXN0012730,clean
TXN0012731,clean
TXN0012732,clean
TXN0012733,clean
TXN0012734,clean
TXN0012735,clean
TXN0012736,clean
TXN0012737,clean
TXN0012738,clean
TXN0012739,clean
TXN0012740,clean
TXN0012741,clean
TXN0012742,clean
TXN0012743,clean
TXN0012744,clean
TXN0012745,clean
TXN0012746,clean
TXN0012747,clean
TXN0012748,clean
TXN0012749,fraud
TXN0012750,fraud
TXN0012751,clean
TXN0012752,clean
TXN0012753,clean
TXN0012754,clean
TXN0012755,clean
TXN0012756,clean
TXN0012757,clean
TXN0012758,clean
TXN0012759,clean
TXN0012760,clean
TXN0012761,clean
TXN0012762,clean
TXN0012763,clean
TXN0012764,clean
TXN0012765,clean
TXN0012766,clean
TXN0012767,clean
TXN0012768,clean
TXN0012769,clean
TXN0012770,clean
TXN0012771,clean
TXN0012772,clean
TXN0012773,clean
TXN0012774,clean
TXN0012775,clean
TXN0012776,fraud
TXN0012777,clean
TXN0012778,clean
TXN0012779,clean
TXN0012780,clean
TXN0012781,clean
TXN0012782,clean
TXN0012783,clean
TXN0012784,clean
TXN0012785,clean
TXN0012786,clean
TXN0012787,clean
TXN0012788,fraud
TXN0012789,clean
TXN0012790,clean
TXN0012791,clean
TXN0012792,clean
TXN0012793,clean
TXN0012794,clean
TXN0012795,clean
TXN0012796,clean
TXN0012797,clean
TXN0012798,clean
TXN0012799,clean
TXN0012800,clean
TXN0012801,clean
TXN0012802,clean
TXN0012803,clean
TXN0012804,clean
TXN0012805,clean
TXN0012806,clean
TXN0012807,clean
TXN0012808,clean
TXN0012809,clean
TXN0012810,fraud
TXN0012811,clean
TXN0012812,clean
TXN0012813,clean
TXN0012814,clean
TXN0012815,clean
TXN0012816,clean
TXN0012817,clean
TXN0012818,clean
TXN0012819,clean
TXN0012820,clean
TXN0012821,clean
TXN0012822,clean
TXN0012823,clean
TXN0012824,clean
TXN0012825,clean
TXN0012826,clean
TXN0012827,clean
TXN0012828,clean
TXN0012829,clean
TXN0012830,clean
TXN0012831,clean
TXN0012832,clean
TXN0012833,clean
TXN0012834,clean
TXN0012835,clean
TXN0012836,fraud
TXN0012837,clean
TXN0012838,clean
TXN0012839,clean
TXN0012840,clean
TXN0012841,fraud
TXN0012842,clean
TXN0012843,clean
TXN0012844,clean
TXN0012845,clean
TXN0012846,clean
TXN0012847,clean
TXN0012848,clean
TXN0012849,clean
TXN0012850,fraud
TXN0012851,fraud
TXN0012852,clean
TXN0012853,clean
TXN0012854,clean
TXN0012855,clean
TXN0012856,clean
TXN0012857,clean
TXN0012858,clean
TXN0012859,clean
TXN0012860,clean
TXN0012861,clean
TXN0012862,clean
TXN0012863,clean
TXN0012864,clean
TXN0012865,clean
TXN0012866,clean
TXN0012867,clean
TXN0012868,clean
TXN0012869,fraud
TXN0012870,clean
TXN0012871,clean
TXN0012872,clean
TXN0012873,clean
TXN0012874,clean
TXN0012875,clean
TXN0012876,clean
TXN0012877,clean
TXN0012878,clean
TXN0012879,clean
TXN0012880,fraud
TXN0012881,clean
TXN0012882,clean
TXN0012883,fraud
TXN0012884,fraud
TXN0012885,clean
TXN0012886,clean
TXN0012887,clean
TXN0012888,clean
TXN0012889,clean
TXN0012890,fraud
TXN0012891,clean
TXN0012892,clean
TXN0012893,clean
TXN0012894,clean
TXN0012895,clean
TXN0012896,fraud
TXN0012897,clean
TXN0012898,clean
TXN0012899,clean
TXN0012900,clean
TXN0012901,clean
TXN0012902,clean
TXN0012903,clean
TXN0012904,clean
TXN0012905,clean
TXN0012906,clean
TXN0012907,clean
TXN0012908,clean
TXN0012909,clean
TXN0012910,clean
TXN0012911,clean
TXN0012912,clean
TXN0012913,clean
TXN0012914,fraud
TXN0012915,clean
TXN0012916,fraud
TXN0012917,clean
TXN0012918,clean
TXN0012919,fraud
TXN0012920,clean
TXN0012921,clean
TXN0012922,clean
TXN0012923,fraud
TXN0012924,clean
TXN0012925,fraud
TXN0012926,clean
TXN0012927,clean
TXN0012928,clean
TXN0012929,clean
TXN0012930,clean
TXN0012931,clean
TXN0012932,clean
TXN0012933,clean
TXN0012934,clean
TXN0012935,clean
TXN0012936,clean
TXN0012937,clean
TXN0012938,clean
TXN0012939,clean
TXN0012940,clean
TXN0012941,clean
TXN0012942,clean
TXN0012943,clean
TXN0012944,clean
TXN0012945,clean
TXN0012946,clean
TXN0012947,clean
TXN0012948,clean
TXN0012949,fraud
TXN0012950,clean
TXN0012951,clean
TXN0012952,fraud
TXN0012953,clean
TXN0012954,clean
TXN0012955,clean
TXN0012956,clean
TXN0012957,clean
TXN0012958,clean
TXN0012959,fraud
TXN0012960,clean
TXN0012961,clean
TXN0012962,clean
TXN0012963,clean
TXN0012964,clean
TXN0012965,fraud
TXN0012966,clean
TXN0012967,clean
TXN0012968,clean
TXN0012969,clean
TXN0012970,clean
TXN0012971,clean
TXN0012972,clean
TXN0012973,clean
TXN0012974,clean
TXN0012975,clean
TXN0012976,clean
TXN0012977,clean
TXN0012978,clean
TXN0012979,clean
TXN0012980,clean
TXN0012981,clean
TXN0012982,clean
TXN0012983,clean
TXN0012984,clean
TXN0012985,clean
TXN0012986,clean
TXN0012987,clean
TXN0012988,clean
TXN0012989,clean
TXN0012990,clean
TXN0012991,clean
TXN0012992,clean
TXN0012993,clean
TXN0012994,fraud
TXN0012995,clean
TXN0012996,clean
TXN0012997,clean
TXN0012998,clean
TXN0012999,clean
TXN0013000,clean
TXN0013001,clean
TXN0013002,clean
TXN0013003,fraud
TXN0013004,clean
TXN0013005,clean
TXN0013006,clean
TXN0013007,clean
TXN0013008,clean
TXN0013009,clean
TXN0013010,clean
TXN0013011,clean
TXN0013012,clean
TXN0013013,clean
TXN0013014,clean
TXN0013015,clean
TXN0013016,clean
TXN0013017,clean
TXN0013018,clean
TXN0013019,clean
TXN0013020,clean
TXN0013021,clean
TXN0013022,clean
TXN0013023,clean
TXN0013024,clean
TXN0013025,clean
TXN0013026,clean
TXN0013027,clean
TXN0013028,clean
TXN0013029,clean
TXN0013030,clean
TXN0013031,clean
TXN0013032,clean
TXN0013033,clean
TXN0013034,clean
TXN0013035,fraud
TXN0013036,fraud
TXN0013037,clean
TXN0013038,clean
TXN0013039,fraud
TXN0013040,clean
TXN0013041,clean
TXN0013042,clean
TXN0013043,clean
TXN0013044,clean
TXN0013045,clean
TXN0013046,clean
TXN0013047,clean
TXN0013048,clean
TXN0013049,clean
TXN0013050,clean
TXN0013051,clean
TXN0013052,clean
TXN0013053,clean
TXN0013054,clean
TXN0013055,clean
TXN0013056,clean
TXN0013057,clean
TXN0013058,clean
TXN0013059,clean
TXN0013060,clean
TXN0013061,clean
TXN0013062,clean
TXN0013063,clean
TXN0013064,clean
TXN0013065,clean
TXN0013066,clean
TXN0013067,clean
TXN0013068,clean
TXN0013069,clean
TXN0013070,fraud
TXN0013071,clean
TXN0013072,clean
TXN0013073,clean
TXN0013074,clean
TXN0013075,clean
TXN0013076,clean
TXN0013077,clean
TXN0013078,clean
TXN0013079,clean
TXN0013080,clean
TXN0013081,fraud
TXN0013082,clean
TXN0013083,fraud
TXN0013084,clean
TXN0013085,clean
TXN0013086,fraud
TXN0013087,clean
TXN0013088,clean
TXN0013089,clean
TXN0013090,clean
TXN0013091,clean
TXN0013092,clean
TXN0013093,clean
TXN0013094,clean
TXN0013095,clean
TXN0013096,clean
TXN0013097,clean
TXN0013098,clean
TXN0013099,clean
TXN0013100,clean
TXN0013101,clean
TXN0013102,clean
TXN0013103,clean
TXN0013104,clean
TXN0013105,clean
TXN0013106,clean
TXN0013107,clean
TXN0013108,clean
TXN0013109,clean
TXN0013110,clean
TXN0013111,clean
TXN0013112,clean
TXN0013113,clean
TXN0013114,clean
TXN0013115,clean
TXN0013116,clean
TXN0013117,clean
TXN0013118,clean
TXN0013119,clean
TXN0013120,clean
TXN0013121,clean
TXN0013122,clean
TXN0013123,clean
TXN0013124,clean
TXN0013125,clean
TXN0013126,clean
TXN0013127,clean
TXN0013128,clean
TXN0013129,clean
TXN0013130,clean
TXN0013131,clean
TXN0013132,clean
TXN0013133,clean
TXN0013134,clean
TXN0013135,clean
TXN0013136,clean
TXN0013137,clean
TXN0013138,clean
TXN0013139,fraud
TXN0013140,clean
TXN0013141,clean
TXN0013142,clean
TXN0013143,clean
TXN0013144,clean
TXN0013145,clean
TXN0013146,clean
TXN0013147,clean
TXN0013148,clean
TXN0013149,fraud
TXN0013150,clean
TXN0013151,clean
TXN0013152,clean
TXN0013153,clean
TXN0013154,clean
TXN0013155,clean
TXN0013156,clean
TXN0013157,clean
TXN0013158,clean
TXN0013159,fraud
TXN0013160,clean
TXN0013161,clean
TXN0013162,fraud
TXN0013163,clean
TXN0013164,clean
TXN0013165,clean
TXN0013166,clean
TXN0013167,clean
TXN0013168,clean
TXN0013169,clean
TXN0013170,clean
TXN0013171,clean
TXN0013172,clean
TXN0013173,clean
TXN0013174,clean
TXN0013175,clean
TXN0013176,clean
TXN0013177,clean
TXN0013178,clean
TXN0013179,clean
TXN0013180,clean
TXN0013181,clean
TXN0013182,clean
TXN0013183,clean
TXN0013184,clean
TXN0013185,clean
TXN0013186,clean
TXN0013187,clean
TXN0013188,clean
TXN0013189,clean
TXN0013190,clean
TXN0013191,clean
TXN0013192,clean
TXN0013193,clean
TXN0013194,clean
TXN0013195,clean
TXN0013196,clean
TXN0013197,clean
TXN0013198,clean
TXN0013199,clean
TXN0013200,clean
TXN0013201,clean
TXN0013202,fraud
TXN0013203,clean
TXN0013204,clean
TXN0013205,clean
TXN0013206,clean
TXN0013207,fraud
TXN0013208,clean
TXN0013209,clean
TXN0013210,clean
TXN0013211,clean
TXN0013212,clean
TXN0013213,clean
TXN0013214,clean
TXN0013215,clean
TXN0013216,clean
TXN0013217,clean
TXN0013218,clean
TXN0013219,clean
TXN0013220,clean
TXN0013221,clean
TXN0013222,fraud
TXN0013223,clean
TXN0013224,clean
TXN0013225,clean
TXN0013226,clean
TXN0013227,clean
TXN0013228,clean
TXN0013229,clean
TXN0013230,clean
TXN0013231,clean
TXN0013232,clean
TXN0013233,clean
TXN0013234,clean
TXN0013235,clean
TXN0013236,clean
TXN0013237,clean
TXN0013238,clean
TXN0013239,fraud
TXN0013240,fraud
TXN0013241,fraud
TXN0013242,clean
TXN0013243,fraud
TXN0013244,clean
TXN0013245,clean
TXN0013246,clean
TXN0013247,fraud
TXN0013248,clean
TXN0013249,clean
TXN0013250,clean
TXN0013251,clean
TXN0013252,clean
TXN0013253,clean
TXN0013254,clean
TXN0013255,clean
TXN0013256,fraud
TXN0013257,clean
TXN0013258,clean
TXN0013259,clean
TXN0013260,clean
TXN0013261,clean
TXN0013262,clean
TXN0013263,clean
TXN0013264,clean
TXN0013265,clean
TXN0013266,clean
TXN0013267,fraud
TXN0013268,clean
TXN0013269,clean
TXN0013270,clean
TXN0013271,clean
TXN0013272,clean
TXN0013273,clean
TXN0013274,fraud
TXN0013275,clean
TXN0013276,clean
TXN0013277,clean
TXN0013278,clean
TXN0013279,clean
TXN0013280,clean
TXN0013281,clean
TXN0013282,clean
TXN0013283,clean
TXN0013284,clean
TXN0013285,fraud
TXN0013286,clean
TXN0013287,clean
TXN0013288,clean
TXN0013289,clean
TXN0013290,clean
TXN0013291,clean
TXN0013292,clean
TXN0013293,clean
TXN0013294,clean
TXN0013295,clean
TXN0013296,clean
TXN0013297,clean
TXN0013298,clean
TXN0013299,clean
TXN0013300,clean
TXN0013301,clean
TXN0013302,clean
TXN0013303,clean
TXN0013304,clean
TXN0013305,clean
TXN0013306,clean
TXN0013307,clean
TXN0013308,clean
TXN0013309,clean
TXN0013310,clean
TXN0013311,clean
TXN0013312,clean
TXN0013313,clean
TXN0013314,clean
TXN0013315,clean
TXN0013316,fraud
TXN0013317,fraud
TXN0013318,clean
TXN0013319,clean
TXN0013320,fraud
TXN0013321,clean
TXN0013322,clean
TXN0013323,clean
TXN0013324,clean
TXN0013325,clean
TXN0013326,clean
TXN0013327,clean
TXN0013328,clean
TXN0013329,clean
TXN0013330,clean
TXN0013331,clean
TXN0013332,clean
TXN0013333,clean
TXN0013334,clean
TXN0013335,clean
TXN0013336,clean
TXN0013337,clean
TXN0013338,fraud
TXN0013339,clean
TXN0013340,clean
TXN0013341,clean
TXN0013342,fraud
TXN0013343,clean
TXN0013344,clean
TXN0013345,clean
TXN0013346,clean
TXN0013347,clean
TXN0013348,clean
TXN0013349,clean
TXN0013350,clean
TXN0013351,clean
TXN0013352,clean
TXN0013353,clean
TXN0013354,fraud
TXN0013355,clean
TXN0013356,clean
TXN0013357,clean
TXN0013358,clean
TXN0013359,clean
TXN0013360,clean
TXN0013361,clean
TXN0013362,clean
TXN0013363,clean
TXN0013364,clean
TXN0013365,clean
TXN0013366,clean
TXN0013367,clean
TXN0013368,fraud
TXN0013369,clean
TXN0013370,clean
TXN0013371,fraud
TXN0013372,fraud
TXN0013373,clean
TXN0013374,clean
TXN0013375,clean
TXN0013376,clean
TXN0013377,clean
TXN0013378,clean
TXN0013379,clean
TXN0013380,clean
TXN0013381,clean
TXN0013382,clean
TXN0013383,clean
TXN0013384,clean
TXN0013385,clean
TXN0013386,clean
TXN0013387,clean
TXN0013388,clean
TXN0013389,clean
TXN0013390,clean
TXN0013391,clean
TXN0013392,clean
TXN0013393,clean
TXN0013394,clean
TXN0013395,clean
TXN0013396,clean
TXN0013397,clean
TXN0013398,clean
TXN0013399,clean
TXN0013400,clean
TXN0013401,clean
TXN0013402,clean
TXN0013403,clean
TXN0013404,clean
TXN0013405,clean
TXN0013406,clean
TXN0013407,clean
TXN0013408,clean
TXN0013409,fraud
TXN0013410,fraud
TXN0013411,clean
TXN0013412,clean
TXN0013413,fraud
TXN0013414,clean
TXN0013415,clean
TXN0013416,clean
TXN0013417,clean
TXN0013418,clean
TXN0013419,clean
TXN0013420,clean
TXN0013421,clean
TXN0013422,clean
TXN0013423,clean
TXN0013424,fraud
TXN0013425,clean
TXN0013426,clean
TXN0013427,clean
TXN0013428,clean
TXN0013429,clean
TXN0013430,clean
TXN0013431,clean
TXN0013432,fraud
TXN0013433,clean
TXN0013434,clean
TXN0013435,clean
TXN0013436,clean
TXN0013437,clean
TXN0013438,clean
TXN0013439,fraud
TXN0013440,fraud
TXN0013441,clean
TXN0013442,clean
TXN0013443,clean
TXN0013444,fraud
TXN0013445,clean
TXN0013446,clean
TXN0013447,clean
TXN0013448,clean
TXN0013449,clean
TXN0013450,clean
TXN0013451,clean
TXN0013452,clean
TXN0013453,clean
TXN0013454,clean
TXN0013455,fraud
TXN0013456,fraud
TXN0013457,fraud
TXN0013458,fraud
TXN0013459,clean
TXN0013460,clean
TXN0013461,clean
TXN0013462,clean
TXN0013463,fraud
TXN0013464,clean
TXN0013465,clean
TXN0013466,fraud
TXN0013467,clean
TXN0013468,clean
TXN0013469,clean
TXN0013470,clean
TXN0013471,clean
TXN0013472,clean
TXN0013473,clean
TXN0013474,clean
TXN0013475,clean
TXN0013476,clean
TXN0013477,clean
TXN0013478,clean
TXN0013479,clean
TXN0013480,fraud
TXN0013481,clean
TXN0013482,clean
TXN0013483,clean
TXN0013484,clean
TXN0013485,clean
TXN0013486,clean
TXN0013487,clean
TXN0013488,clean
TXN0013489,clean
TXN0013490,clean
TXN0013491,clean
TXN0013492,fraud
TXN0013493,clean
TXN0013494,clean
TXN0013495,clean
TXN0013496,clean
TXN0013497,clean
TXN0013498,clean
TXN0013499,clean
TXN0013500,clean
TXN0013501,clean
TXN0013502,fraud
TXN0013503,clean
TXN0013504,clean
TXN0013505,clean
TXN0013506,clean
TXN0013507,clean
TXN0013508,clean
TXN0013509,clean
TXN0013510,clean
TXN0013511,clean
TXN0013512,clean
TXN0013513,clean
TXN0013514,clean
TXN0013515,clean
TXN0013516,clean
TXN0013517,clean
TXN0013518,clean
TXN0013519,clean
TXN0013520,clean
TXN0013521,clean
TXN0013522,clean
TXN0013523,clean
TXN0013524,clean
TXN0013525,clean
TXN0013526,clean
TXN0013527,clean
TXN0013528,clean
TXN0013529,clean
TXN0013530,clean
TXN0013531,fraud
TXN0013532,clean
TXN0013533,fraud
TXN0013534,clean
TXN0013535,clean
TXN0013536,clean
TXN0013537,clean
TXN0013538,fraud
TXN0013539,clean
TXN0013540,clean
TXN0013541,clean
TXN0013542,clean
TXN0013543,clean
TXN0013544,clean
TXN0013545,clean
TXN0013546,clean
TXN0013547,clean
TXN0013548,clean
TXN0013549,clean
TXN0013550,clean
TXN0013551,clean
TXN0013552,clean
TXN0013553,clean
TXN0013554,clean
TXN0013555,clean
TXN0013556,clean
TXN0013557,clean
TXN0013558,clean
TXN0013559,clean
TXN0013560,clean
TXN0013561,clean
TXN0013562,clean
TXN0013563,clean
TXN0013564,clean
TXN0013565,fraud
TXN0013566,clean
TXN0013567,fraud
TXN0013568,clean
TXN0013569,clean
TXN0013570,clean
TXN0013571,clean
TXN0013572,clean
TXN0013573,clean
TXN0013574,clean
TXN0013575,fraud
TXN0013576,clean
TXN0013577,clean
TXN0013578,clean
TXN0013579,clean
TXN0013580,clean
TXN0013581,clean
TXN0013582,clean
TXN0013583,clean
TXN0013584,clean
TXN0013585,clean
TXN0013586,clean
TXN0013587,clean
TXN0013588,clean
TXN0013589,clean
TXN0013590,clean
TXN0013591,clean
TXN0013592,clean
TXN0013593,clean
TXN0013594,clean
TXN0013595,clean
TXN0013596,clean
TXN0013597,clean
TXN0013598,clean
TXN0013599,clean
TXN0013600,clean
TXN0013601,clean
TXN0013602,clean
TXN0013603,clean
TXN0013604,clean
TXN0013605,clean
TXN0013606,clean
TXN0013607,clean
TXN0013608,clean
TXN0013609,clean
TXN0013610,clean
TXN0013611,clean
TXN0013612,clean
TXN0013613,clean
TXN0013614,clean
TXN0013615,clean
TXN0013616,clean
TXN0013617,clean
TXN0013618,clean
TXN0013619,clean
TXN0013620,clean
TXN0013621,clean
TXN0013622,clean
TXN0013623,clean
TXN0013624,clean
TXN0013625,clean
TXN0013626,clean
TXN0013627,clean
TXN0013628,fraud
TXN0013629,clean
TXN0013630,clean
TXN0013631,fraud
TXN0013632,clean
TXN0013633,clean
TXN0013634,clean
TXN0013635,clean
TXN0013636,clean
TXN0013637,clean
TXN0013638,clean
TXN0013639,clean
TXN0013640,clean
TXN0013641,clean
TXN0013642,clean
TXN0013643,clean
TXN0013644,clean
TXN0013645,clean
TXN0013646,clean
TXN0013647,clean
TXN0013648,clean
TXN0013649,clean
TXN0013650,fraud
TXN0013651,clean
TXN0013652,fraud
TXN0013653,clean
TXN0013654,clean
TXN0013655,clean
TXN0013656,clean
TXN0013657,clean
TXN0013658,clean
TXN0013659,clean
TXN0013660,clean
TXN0013661,clean
TXN0013662,clean
TXN0013663,clean
TXN0013664,clean
TXN0013665,fraud
TXN0013666,clean
TXN0013667,clean
TXN0013668,clean
TXN0013669,clean
TXN0013670,clean
TXN0013671,clean
TXN0013672,clean
TXN0013673,clean
TXN0013674,fraud
TXN0013675,clean
TXN0013676,clean
TXN0013677,clean
TXN0013678,clean
TXN0013679,clean
TXN0013680,clean
TXN0013681,clean
TXN0013682,clean
TXN0013683,clean
TXN0013684,clean
TXN0013685,clean
TXN0013686,clean
TXN0013687,clean
TXN0013688,clean
TXN0013689,fraud
TXN0013690,clean
TXN0013691,clean
TXN0013692,clean
TXN0013693,clean
TXN0013694,clean
TXN0013695,clean
TXN0013696,clean
TXN0013697,clean
TXN0013698,clean
TXN0013699,clean
TXN0013700,clean
TXN0013701,clean
TXN0013702,clean
TXN0013703,clean
TXN0013704,clean
TXN0013705,clean
TXN0013706,clean
TXN0013707,clean
TXN0013708,clean
TXN0013709,clean
TXN0013710,clean
TXN0013711,clean
TXN0013712,clean
TXN0013713,clean
TXN0013714,fraud
TXN0013715,clean
TXN0013716,clean
TXN0013717,clean
TXN0013718,clean
TXN0013719,clean
TXN0013720,clean
TXN0013721,fraud
TXN0013722,clean
TXN0013723,clean
TXN0013724,clean
TXN0013725,clean
TXN0013726,clean
TXN0013727,clean
TXN0013728,clean
TXN0013729,clean
TXN0013730,fraud
TXN0013731,clean
TXN0013732,clean
TXN0013733,clean
TXN0013734,clean
TXN0013735,clean
TXN0013736,clean
TXN0013737,clean
TXN0013738,clean
TXN0013739,clean
TXN0013740,clean
TXN0013741,clean
TXN0013742,clean
TXN0013743,clean
TXN0013744,clean
TXN0013745,clean
TXN0013746,clean
TXN0013747,clean
TXN0013748,clean
TXN0013749,clean
TXN0013750,clean
TXN0013751,clean
TXN0013752,clean
TXN0013753,clean
TXN0013754,clean
TXN0013755,clean
TXN0013756,clean
TXN0013757,clean
TXN0013758,clean
TXN0013759,fraud
TXN0013760,clean
TXN0013761,clean
TXN0013762,clean
TXN0013763,clean
TXN0013764,clean
TXN0013765,clean
TXN0013766,clean
TXN0013767,clean
TXN0013768,clean
TXN0013769,clean
TXN0013770,clean
TXN0013771,clean
TXN0013772,clean
TXN0013773,clean
TXN0013774,clean
TXN0013775,clean
TXN0013776,clean
TXN0013777,clean
TXN0013778,clean
TXN0013779,clean
TXN0013780,clean
TXN0013781,clean
TXN0013782,clean
TXN0013783,clean
TXN0013784,clean
TXN0013785,clean
TXN0013786,clean
TXN0013787,clean
TXN0013788,clean
TXN0013789,clean
TXN0013790,clean
TXN0013791,clean
TXN0013792,clean
TXN0013793,clean
TXN0013794,fraud
TXN0013795,clean
TXN0013796,clean
TXN0013797,clean
TXN0013798,clean
TXN0013799,clean
TXN0013800,clean
TXN0013801,clean
TXN0013802,clean
TXN0013803,fraud
TXN0013804,clean
TXN0013805,clean
TXN0013806,clean
TXN0013807,clean
TXN0013808,clean
TXN0013809,clean
TXN0013810,clean
TXN0013811,clean
TXN0013812,clean
TXN0013813,clean
TXN0013814,fraud
TXN0013815,clean
TXN0013816,clean
TXN0013817,clean
TXN0013818,clean
TXN0013819,clean
TXN0013820,clean
TXN0013821,clean
TXN0013822,clean
TXN0013823,clean
TXN0013824,clean
TXN0013825,clean
TXN0013826,fraud
TXN0013827,clean
TXN0013828,clean
TXN0013829,clean
TXN0013830,clean
TXN0013831,clean
TXN0013832,clean
TXN0013833,fraud
TXN0013834,clean
TXN0013835,clean
