user_id,signup_date,city,device_type
USR02005,2023-12-29,Abuja,iOS
USR02006,2023-10-15,Lagos,USSD
USR02007,2024-01-20,Owerri,iOS
USR02008,2024-08-07,Uyo,Web
USR02009,2023-07-11,Uyo,Android
USR02010,2023-11-12,Enugu,Android
USR02011,2023-10-06,Kaduna,Android
USR02012,2024-05-23,Ibadan,USSD
USR02013,2024-04-07,Port Harcourt,iOS
USR02014,2024-06-21,Port Harcourt,iOS
USR02015,2023-04-25,Enugu,Android
USR02016,2023-07-26,Abuja,Web
USR02017,2024-06-02,Lagos,Web
USR02018,2024-05-27,Kano,iOS
USR02019,2023-12-15,Benin City,USSD
USR02020,2023-12-02,Kano,Android
USR02021,2024-06-12,Kano,iOS
USR02022,2023-02-07,Benin City,Web
USR02023,2024-06-18,Abuja,Android
USR02024,2023-11-15,Lagos,Android
USR02025,2023-12-08,Benin City,Android
USR02026,2023-04-16,Owerri,USSD
USR02027,2023-01-24,Uyo,USSD
USR02028,2024-10-16,Ibadan,USSD
USR02029,2023-07-25,Ibadan,USSD
USR02030,2023-10-11,Owerri,USSD
USR02031,2024-03-27,Abuja,USSD
USR02032,2023-06-02,Kano,USSD
USR02033,2023-04-28,Lagos,Android
USR02034,2023-07-31,Owerri,USSD
USR02035,2024-07-16,Enugu,USSD
USR02036,2023-05-25,Port Harcourt,iOS
USR02037,2023-06-25,Abuja,USSD
USR02038,2024-09-19,Enugu,Web
USR02039,2023-02-21,Kano,Android
USR02040,2024-04-27,Lagos,Android
USR02041,2024-01-28,Lagos,Android
USR02042,2024-03-12,Kaduna,iOS
USR02043,2024-12-22,Uyo,Web
USR02044,2024-09-23,Enugu,USSD
USR02045,2023-12-07,Ibadan,Android
USR02046,2024-04-21,Uyo,iOS
USR02047,2023-04-06,Benin City,Android
USR02048,2024-04-11,Port Harcourt,Web
USR02049,2024-04-26,Ibadan,iOS
USR02050,2023-05-28,Uyo,USSD
USR02051,2024-01-08,Kaduna,iOS
USR02052,2024-12-17,Enugu,USSD
USR02053,2024-04-09,Benin City,Android
USR02054,2023-03-08,Benin City,Android
USR02055,2023-12-26,Benin City,Web
USR02056,2023-06-24,Port Harcourt,USSD
USR02057,2024-09-10,Uyo,iOS
USR02058,2024-06-04,Abuja,Web
USR02059,2023-04-20,Enugu,Android
USR02060,2023-11-06,Owerri,Web
USR02061,2024-02-15,Uyo,Web
USR02062,2023-09-02,Uyo,iOS
USR02063,2024-07-15,Kano,Web
USR02064,2024-01-29,Abuja,USSD
USR02065,2023-08-02,Uyo,Web
USR02066,2024-03-21,Uyo,USSD
USR02067,2024-07-11,Ibadan,iOS
USR02068,2024-11-09,Abuja,Web
USR02069,2023-04-28,Uyo,Web
USR02070,2023-11-30,Owerri,Android
USR02071,2024-03-31,Kano,USSD
USR02072,2024-02-20,Abuja,Android
USR02073,2024-12-02,Uyo,Web
USR02074,2023-12-02,Benin City,Android
USR02075,2023-04-03,Ibadan,iOS
USR02076,2024-08-17,Lagos,iOS
USR02077,2024-11-07,Kano,Web
USR02078,2024-06-28,Port Harcourt,Web
USR02079,2024-09-22,Uyo,Web
USR02080,2023-07-20,Ibadan,USSD
USR02081,2023-11-03,Uyo,USSD
USR02082,2024-03-21,Enugu,Android
USR02083,2024-08-19,Lagos,Web
USR02084,2023-05-11,Port Harcourt,Android
USR02085,2024-01-14,Owerri,Android
USR02086,2023-01-01,Owerri,USSD
USR02087,2023-04-23,Port Harcourt,Android
USR02088,2023-08-29,Kaduna,Web
USR02089,2024-10-02,Enugu,Web
USR02090,2024-02-20,Kaduna,Web
USR02091,2024-07-12,Ibadan,iOS
USR02092,2024-05-01,Kano,iOS
USR02093,2024-07-22,Kaduna,USSD
USR02094,2024-03-03,Kano,USSD
USR02095,2024-11-17,Kano,iOS
USR02096,2023-01-12,Abuja,Android
USR02097,2023-05-28,Benin City,Web
USR02098,2023-05-20,Abuja,iOS
USR02099,2024-10-19,Kaduna,Web
USR02100,2024-12-13,Uyo,Web
USR02101,2024-09-30,Kano,Web
USR02102,2024-06-05,Kaduna,Web
USR02103,2024-01-29,Enugu,iOS
USR02104,2023-07-10,Kaduna,Android
USR02105,2024-08-14,Benin City,iOS
USR02106,2024-12-30,Owerri,USSD
USR02107,2024-02-25,Owerri,USSD
USR02108,2023-02-04,Lagos,Web
USR02109,2024-12-22,Enugu,Android
USR02110,2024-08-17,Benin City,Android
USR02111,2023-05-26,Owerri,USSD
USR02112,2024-04-21,Owerri,Android
USR02113,2024-06-19,Uyo,Android
USR02114,2023-09-09,Benin City,Android
USR02115,2024-12-01,Owerri,USSD
USR02116,2024-09-19,Lagos,USSD
USR02117,2024-07-01,Lagos,Web
USR02118,2024-04-09,Owerri,Web
USR02119,2024-08-10,Enugu,Web
USR02120,2023-12-28,Port Harcourt,USSD
USR02121,2023-06-21,Lagos,USSD
USR02122,2024-07-31,Port Harcourt,Android
USR02123,2024-10-06,Benin City,iOS
USR02124,2024-08-09,Lagos,USSD
USR02125,2024-10-01,Lagos,USSD
USR02126,2024-05-11,Abuja,iOS
USR02127,2024-06-01,Abuja,USSD
USR02128,2023-09-16,Kano,USSD
USR02129,2023-10-09,Port Harcourt,Android
USR02130,2023-04-25,Uyo,iOS
USR02131,2024-08-28,Kano,Web
USR02132,2024-01-14,Kano,USSD
USR02133,2024-12-18,Ibadan,Web
USR02134,2023-07-05,Owerri,Android
USR02135,2023-12-18,Abuja,iOS
USR02136,2024-09-01,Kano,Web
USR02137,2024-02-27,Kaduna,iOS
USR02138,2024-11-07,Benin City,iOS
USR02139,2023-08-04,Uyo,USSD
USR02140,2023-02-25,Port Harcourt,Android
USR02141,2023-02-23,Kano,Web
USR02142,2024-02-13,Benin City,USSD
USR02143,2024-05-02,Owerri,iOS
USR02144,2024-01-24,Kaduna,Web
USR02145,2023-09-26,Kano,Web
USR02146,2023-01-13,Port Harcourt,Web
USR02147,2024-01-27,Enugu,Android
USR02148,2023-04-10,Owerri,USSD
USR02149,2024-03-18,Uyo,USSD
USR02150,2023-12-10,Port Harcourt,USSD
USR02151,2023-04-11,Port Harcourt,Web
USR02152,2024-04-17,Ibadan,iOS
USR02153,2024-06-16,Enugu,iOS
USR02154,2023-11-17,Owerri,Android
USR02155,2024-11-19,Lagos,Android
USR02156,2023-01-13,Kaduna,Android
USR02157,2024-06-21,Abuja,Web
USR02158,2023-12-26,Ibadan,USSD
USR02159,2023-09-15,Ibadan,Android
USR02160,2023-01-25,Uyo,Android
USR02161,2023-02-28,Uyo,iOS
USR02162,2024-09-05,Abuja,Android
USR02163,2023-03-30,Uyo,iOS
USR02164,2024-01-20,Uyo,iOS
USR02165,2023-04-24,Kano,USSD
USR02166,2023-10-29,Benin City,Android
USR02167,2024-10-16,Benin City,USSD
USR02168,2024-03-13,Enugu,USSD
USR02169,2023-06-15,Abuja,USSD
USR02170,2023-03-05,Kaduna,Web
USR02171,2023-12-07,Lagos,USSD
USR02172,2023-09-29,Kano,Web
USR02173,2023-03-13,Benin City,iOS
USR02174,2024-09-16,Kaduna,iOS
USR02175,2024-10-22,Benin City,Android
USR02176,2023-05-28,Owerri,Web
USR02177,2023-08-12,Uyo,Android
USR02178,2024-03-28,Port Harcourt,Android
USR02179,2023-02-05,Abuja,Android
USR02180,2024-08-08,Port Harcourt,Web
USR02181,2023-01-20,Benin City,iOS
USR02182,2024-10-30,Lagos,Android
USR02183,2024-11-11,Kaduna,USSD
USR02184,2023-06-05,Enugu,Web
USR02185,2024-08-11,Lagos,Web
USR02186,2024-05-04,Kaduna,Web
USR02187,2023-03-13,Owerri,iOS
USR02188,2023-01-04,Kaduna,Web
USR02189,2023-05-05,Uyo,USSD
USR02190,2023-12-08,Port Harcourt,Web
USR02191,2023-02-26,Abuja,USSD
USR02192,2024-07-01,Enugu,Android
USR02193,2024-04-15,Port Harcourt,iOS
USR02194,2023-06-30,Owerri,Android
USR02195,2024-01-29,Ibadan,USSD
USR02196,2024-12-13,Kaduna,Android
USR02197,2024-10-07,Enugu,Web
USR02198,2023-03-28,Benin City,iOS
USR02199,2023-05-24,Lagos,iOS
USR02200,2023-01-26,Uyo,iOS
USR02201,2024-05-15,Kaduna,Android
USR02202,2024-07-07,Port Harcourt,Web
USR02203,2024-06-30,Benin City,Android
USR02204,2023-02-07,Enugu,Android
USR02205,2023-12-12,Lagos,Web
USR02206,2023-05-02,Ibadan,Web
USR02207,2024-11-25,Owerri,iOS
USR02208,2024-08-16,Ibadan,Android
USR02209,2023-02-07,Kano,Web
USR02210,2024-10-31,Lagos,Web
USR02211,2024-09-25,Lagos,iOS
USR02212,2024-12-19,Kano,Android
USR02213,2023-06-26,Lagos,USSD
USR02214,2023-04-10,Benin City,iOS
USR02215,2024-08-28,Abuja,Android
USR02216,2023-04-27,Benin City,iOS
USR02217,2023-03-06,Ibadan,Web
USR02218,2023-12-12,Kaduna,USSD
USR02219,2023-05-04,Uyo,iOS
USR02220,2023-11-26,Ibadan,Android
USR02221,2024-08-30,Kano,USSD
USR02222,2023-03-06,Abuja,USSD
USR02223,2023-05-25,Kaduna,iOS
USR02224,2024-12-14,Enugu,iOS
USR02225,2024-03-25,Ibadan,Android
USR02226,2023-05-17,Abuja,Web
USR02227,2023-06-11,Lagos,Web
USR02228,2023-03-24,Lagos,Android
USR02229,2023-07-03,Abuja,USSD
USR02230,2024-03-02,Benin City,iOS
USR02231,2023-07-31,Kano,USSD
USR02232,2024-06-19,Benin City,Web
USR02233,2023-09-02,Kano,Android
USR02234,2024-09-02,Kano,Web
USR02235,2024-09-18,Abuja,USSD
USR02236,2023-12-23,Kaduna,Android
USR02237,2024-07-25,Ibadan,iOS
USR02238,2023-05-01,Owerri,Android
USR02239,2024-09-25,Enugu,iOS
USR02240,2024-04-20,Ibadan,USSD
USR02241,2023-02-24,Ibadan,Android
USR02242,2023-06-02,Benin City,Web
USR02243,2023-06-30,Kano,Android
USR02244,2023-02-25,Enugu,USSD
USR02245,2023-08-03,Kaduna,USSD
USR02246,2023-12-09,Uyo,Web
USR02247,2023-02-14,Abuja,Android
USR02248,2024-07-04,Kano,iOS
USR02249,2023-01-30,Benin City,Android
USR02250,2023-03-14,Ibadan,Web
USR02251,2024-08-29,Uyo,USSD
USR02252,2024-03-05,Ibadan,USSD
USR02253,2023-08-24,Abuja,USSD
USR02254,2023-08-22,Abuja,iOS
USR02255,2024-02-27,Ibadan,Web
USR02256,2023-08-14,Abuja,Web
USR02257,2024-08-22,Benin City,Android
USR02258,2024-03-22,Kano,iOS
USR02259,2024-09-16,Benin City,iOS
USR02260,2024-02-01,Enugu,iOS
USR02261,2024-04-13,Ibadan,USSD
USR02262,2023-10-04,Ibadan,USSD
USR02263,2023-05-11,Lagos,Android
USR02264,2023-10-15,Kano,Android
USR02265,2024-04-21,Benin City,Web
USR02266,2023-06-25,Enugu,iOS
USR02267,2023-10-30,Uyo,iOS
USR02268,2024-10-15,Uyo,iOS
USR02269,2024-08-14,Owerri,iOS
USR02270,2023-03-30,Kaduna,Web
USR02271,2023-08-10,Uyo,Web
USR02272,2024-04-18,Port Harcourt,Android
USR02273,2024-03-14,Ibadan,iOS
USR02274,2023-12-02,Kaduna,iOS
USR02275,2024-08-28,Kano,Android
USR02276,2024-03-03,Lagos,Android
USR02277,2024-04-26,Owerri,Android
USR02278,2024-03-11,Owerri,Web
USR02279,2024-05-05,Abuja,Web
USR02280,2024-05-22,Ibadan,Android
USR02281,2024-07-25,Lagos,Web
USR02282,2023-08-12,Kano,USSD
USR02283,2023-10-30,Ibadan,Android
USR02284,2023-01-17,Benin City,USSD
USR02285,2023-06-15,Benin City,Android
USR02286,2024-04-10,Benin City,iOS
USR02287,2024-12-21,Kaduna,iOS
USR02288,2024-01-15,Benin City,Android
USR02289,2024-10-04,Abuja,Web
USR02290,2024-12-08,Enugu,Android
USR02291,2023-10-31,Kaduna,USSD
USR02292,2024-12-15,Uyo,iOS
USR02293,2024-12-02,Abuja,USSD
USR02294,2023-02-26,Owerri,USSD
USR02295,2023-02-22,Abuja,Web
USR02296,2024-01-10,Benin City,Android
USR02297,2024-01-10,Enugu,iOS
USR02298,2024-10-25,Owerri,Android
USR02299,2024-07-28,Ibadan,iOS
USR02300,2023-12-09,Ibadan,Android
USR02301,2024-10-26,Benin City,iOS
USR02302,2023-08-19,Enugu,USSD
USR02303,2023-10-01,Owerri,Web
USR02304,2023-10-11,Lagos,Android
USR02305,2024-01-17,Enugu,Web
USR02306,2024-05-12,Owerri,Android
USR02307,2024-04-26,Owerri,USSD
USR02308,2024-04-07,Uyo,USSD
USR02309,2024-11-20,Abuja,iOS
USR02310,2024-04-13,Abuja,Android
USR02311,2024-02-05,Kano,USSD
USR02312,2023-03-20,Abuja,iOS
USR02313,2023-10-10,Abuja,iOS
USR02314,2024-05-23,Kano,iOS
USR02315,2024-06-17,Lagos,USSD
USR02316,2024-03-02,Owerri,iOS
USR02317,2024-04-30,Enugu,Web
USR02318,2024-03-30,Lagos,USSD
USR02319,2023-07-13,Abuja,Android
USR02320,2023-08-26,Owerri,USSD
USR02321,2024-02-26,Uyo,USSD
USR02322,2024-11-02,Enugu,Web
USR02323,2024-08-30,Owerri,Web
USR02324,2024-04-13,Port Harcourt,iOS
USR02325,2023-11-10,Kano,USSD
USR02326,2023-08-21,Benin City,USSD
USR02327,2023-10-23,Lagos,iOS
USR02328,2023-12-28,Port Harcourt,Web
USR02329,2023-06-20,Uyo,iOS
USR02330,2024-12-29,Owerri,USSD
USR02331,2023-07-06,Kano,iOS
USR02332,2023-06-15,Ibadan,Android
USR02333,2023-02-12,Enugu,iOS
USR02334,2024-03-27,Port Harcourt,USSD
USR02335,2023-07-08,Ibadan,Android
USR02336,2024-11-12,Enugu,USSD
USR02337,2023-06-01,Enugu,Web
USR02338,2024-07-06,Kano,USSD
USR02339,2023-05-05,Lagos,Web
USR02340,2024-05-26,Kano,Web
USR02341,2023-11-24,Kano,Android
USR02342,2024-07-13,Owerri,USSD
USR02343,2024-10-24,Port Harcourt,Web
USR02344,2023-10-24,Uyo,iOS
USR02345,2024-08-01,Benin City,USSD
USR02346,2024-12-06,Abuja,Web
USR02347,2023-02-11,Kano,Android
USR02348,2023-11-12,Lagos,Web
USR02349,2024-09-24,Ibadan,Web
USR02350,2024-01-01,Abuja,USSD
USR02351,2023-02-26,Uyo,iOS
USR02352,2024-08-20,Owerri,iOS
USR02353,2023-10-12,Ibadan,Android
USR02354,2023-03-27,Owerri,Web
USR02355,2024-11-24,Abuja,Web
USR02356,2023-07-19,Benin City,USSD
USR02357,2024-09-09,Uyo,Android
USR02358,2024-11-13,Enugu,Web
USR02359,2023-06-01,Kaduna,USSD
USR02360,2024-01-31,Enugu,Android
USR02361,2023-10-19,Enugu,USSD
USR02362,2023-11-12,Benin City,Android
USR02363,2023-08-09,Benin City,Web
USR02364,2024-03-29,Port Harcourt,iOS
USR02365,2024-03-10,Kaduna,iOS
USR02366,2024-08-24,Uyo,Android
USR02367,2023-05-28,Ibadan,USSD
USR02368,2024-05-01,Owerri,USSD
USR02369,2023-03-09,Uyo,Web
USR02370,2023-04-01,Lagos,Web
USR02371,2024-10-16,Port Harcourt,Web
USR02372,2023-06-29,Owerri,Web
USR02373,2024-12-28,Uyo,iOS
USR02374,2023-07-24,Kano,Web
USR02375,2023-10-24,Owerri,Web
USR02376,2023-02-13,Port Harcourt,USSD
USR02377,2024-05-20,Owerri,Web
USR02378,2023-08-18,Lagos,Android
USR02379,2023-06-07,Port Harcourt,USSD
USR02380,2024-10-17,Benin City,Android
USR02381,2024-10-31,Port Harcourt,Web
USR02382,2023-07-03,Benin City,iOS
USR02383,2023-01-30,Abuja,USSD
USR02384,2024-05-19,Abuja,USSD
USR02385,2024-08-18,Benin City,Web
USR02386,2023-09-22,Benin City,Android
USR02387,2024-01-18,Owerri,Android
USR02388,2023-09-23,Kano,Android
USR02389,2023-05-30,Enugu,Web
USR02390,2024-12-10,Kano,USSD
USR02391,2023-06-17,Lagos,USSD
USR02392,2024-01-05,Kaduna,USSD
USR02393,2023-02-19,Port Harcourt,USSD
USR02394,2024-06-26,Abuja,iOS
USR02395,2024-10-05,Kano,Android
USR02396,2024-09-05,Kano,USSD
USR02397,2023-11-20,Port Harcourt,USSD
USR02398,2024-12-02,Enugu,Android
USR02399,2024-07-01,Uyo,USSD
USR02400,2023-05-28,Lagos,iOS
USR02401,2024-06-14,Port Harcourt,USSD
USR02402,2024-05-11,Kaduna,USSD
USR02403,2023-06-16,Abuja,iOS
USR02404,2023-06-08,Owerri,iOS
USR02405,2023-07-12,Owerri,Android
USR02406,2024-03-03,Benin City,Android
USR02407,2023-04-30,Kano,Android
USR02408,2024-05-06,Enugu,USSD
USR02409,2024-12-08,Enugu,iOS
USR02410,2024-03-28,Uyo,USSD
USR02411,2023-06-26,Port Harcourt,Android
USR02412,2023-05-02,Ibadan,iOS
USR02413,2024-12-11,Kano,iOS
USR02414,2023-11-11,Kano,iOS
USR02415,2023-05-14,Abuja,Web
USR02416,2024-12-08,Abuja,Android
USR02417,2023-01-20,Benin City,Web
USR02418,2023-02-13,Ibadan,Android
USR02419,2023-02-03,Owerri,Android
USR02420,2024-04-25,Abuja,USSD
USR02421,2023-02-14,Abuja,USSD
USR02422,2024-11-14,Lagos,Android
USR02423,2023-05-07,Uyo,iOS
USR02424,2024-08-24,Ibadan,iOS
USR02425,2024-11-17,Enugu,Android
USR02426,2023-04-03,Kano,USSD
USR02427,2024-08-16,Enugu,USSD
USR02428,2023-06-14,Owerri,iOS
USR02429,2024-06-01,Uyo,Android
USR02430,2023-04-12,Uyo,Android
USR02431,2024-06-25,Ibadan,iOS
USR02432,2023-10-16,Kano,Android
USR02433,2023-04-12,Ibadan,Web
USR02434,2024-01-11,Uyo,iOS
USR02435,2024-03-26,Abuja,iOS
USR02436,2023-12-30,Kaduna,Web
USR02437,2023-08-08,Owerri,iOS
USR02438,2024-02-22,Abuja,USSD
USR02439,2023-05-07,Benin City,Android
USR02440,2024-06-16,Kano,Web
USR02441,2024-01-05,Port Harcourt,Android
USR02442,2023-03-26,Enugu,Web
USR02443,2023-04-29,Kaduna,USSD
USR02444,2024-04-12,Uyo,USSD
USR02445,2024-12-04,Benin City,iOS
USR02446,2024-07-21,Kaduna,USSD
USR02447,2024-03-14,Ibadan,Android
USR02448,2024-05-02,Enugu,iOS
USR02449,2023-01-14,Benin City,Android
USR02450,2024-02-10,Benin City,Android
USR02451,2023-05-03,Kano,Web
USR02452,2024-02-15,Uyo,Android
USR02453,2023-06-22,Abuja,USSD
USR02454,2023-07-23,Enugu,iOS
USR02455,2024-09-01,Kaduna,Android
USR02456,2023-08-27,Kaduna,Web
USR02457,2023-10-13,Uyo,USSD
USR02458,2024-10-21,Kaduna,USSD
USR02459,2024-05-02,Uyo,Web
USR02460,2024-05-11,Owerri,USSD
USR02461,2023-05-31,Benin City,Android
USR02462,2023-05-06,Port Harcourt,Web
USR02463,2024-05-24,Ibadan,iOS
USR02464,2023-01-31,Abuja,Android
USR02465,2023-03-11,Benin City,Android
USR02466,2023-07-03,Kaduna,USSD
USR02467,2023-06-06,Port Harcourt,Android
USR02468,2023-03-20,Owerri,Web
USR02469,2024-04-22,Ibadan,USSD
USR02470,2024-11-08,Benin City,Web
USR02471,2024-05-31,Port Harcourt,USSD
USR02472,2024-07-07,Owerri,Android
USR02473,2023-02-02,Kaduna,Android
USR02474,2024-01-28,Benin City,USSD
USR02475,2024-01-21,Benin City,Web
USR02476,2023-02-06,Lagos,iOS
USR02477,2024-07-24,Port Harcourt,iOS
USR02478,2024-05-18,Kaduna,iOS
USR02479,2023-11-16,Kaduna,Web
USR02480,2023-04-23,Uyo,Web
USR02481,2024-11-06,Owerri,Web
USR02482,2024-05-02,Owerri,iOS
USR02483,2024-06-02,Lagos,Web
USR02484,2023-09-27,Benin City,Web
USR02485,2024-09-23,Enugu,USSD
USR02486,2023-11-25,Lagos,Android
USR02487,2024-08-27,Lagos,iOS
USR02488,2024-01-11,Enugu,Android
USR02489,2024-10-02,Enugu,Web
USR02490,2023-04-10,Kaduna,USSD
USR02491,2024-01-01,Kaduna,USSD
USR02492,2023-02-27,Ibadan,iOS
USR02493,2023-08-29,Port Harcourt,Android
USR02494,2024-12-05,Abuja,USSD
USR02495,2023-04-28,Enugu,iOS
USR02496,2023-01-21,Owerri,USSD
USR02497,2023-02-08,Benin City,Web
USR02498,2024-08-04,Owerri,Web
USR02499,2023-10-01,Lagos,Web
USR02500,2024-08-25,Lagos,USSD
USR02501,2024-01-22,Uyo,Web
USR02502,2023-11-27,Uyo,Android
USR02503,2024-05-15,Abuja,iOS
USR02504,2023-12-11,Benin City,USSD
USR02505,2023-06-20,Uyo,USSD
USR02506,2024-01-08,Kaduna,iOS
USR02507,2024-05-23,Abuja,iOS
USR02508,2023-10-22,Port Harcourt,Android
USR02509,2023-11-01,Uyo,Web
USR02510,2023-08-20,Uyo,Android
USR02511,2024-08-15,Abuja,USSD
USR02512,2023-10-07,Abuja,Web
USR02513,2024-03-13,Ibadan,USSD
USR02514,2023-03-20,Port Harcourt,USSD
USR02515,2024-03-19,Owerri,USSD
USR02516,2023-07-24,Kaduna,Web
USR02517,2023-09-15,Uyo,Web
USR02518,2024-11-18,Owerri,iOS
USR02519,2023-01-20,Owerri,iOS
USR02520,2024-08-13,Benin City,iOS
USR02521,2024-11-07,Benin City,USSD
USR02522,2024-10-15,Owerri,Web
USR02523,2024-08-02,Lagos,iOS
USR02524,2024-01-09,Benin City,iOS
USR02525,2023-09-04,Kano,USSD
USR02526,2024-03-21,Kaduna,USSD
USR02527,2023-03-07,Ibadan,Web
USR02528,2023-10-01,Port Harcourt,iOS
USR02529,2023-09-20,Uyo,iOS
USR02530,2024-02-20,Ibadan,Android
USR02531,2023-06-03,Ibadan,Android
USR02532,2023-09-09,Port Harcourt,Web
USR02533,2024-05-12,Owerri,Web
USR02534,2024-03-08,Lagos,iOS
USR02535,2023-06-13,Port Harcourt,iOS
USR02536,2023-01-30,Port Harcourt,USSD
USR02537,2024-11-05,Owerri,iOS
USR02538,2024-10-21,Lagos,Web
USR02539,2023-01-21,Lagos,Android
USR02540,2023-11-18,Uyo,USSD
USR02541,2023-03-07,Kaduna,USSD
USR02542,2024-11-18,Abuja,Web
USR02543,2023-05-24,Ibadan,Android
USR02544,2024-08-07,Owerri,Android
USR02545,2024-06-18,Uyo,USSD
USR02546,2024-05-23,Abuja,iOS
USR02547,2024-09-06,Abuja,USSD
USR02548,2023-12-04,Uyo,Web
USR02549,2023-08-30,Kaduna,iOS
USR02550,2023-05-28,Abuja,iOS
USR02551,2023-08-08,Port Harcourt,Web
USR02552,2024-02-23,Port Harcourt,Android
USR02553,2024-05-17,Owerri,USSD
USR02554,2024-12-17,Abuja,USSD
USR02555,2024-07-12,Kaduna,Web
USR02556,2024-11-30,Ibadan,USSD
USR02557,2023-05-29,Enugu,Web
USR02558,2024-01-12,Port Harcourt,Android
USR02559,2024-10-22,Uyo,Android
USR02560,2024-11-09,Lagos,iOS
USR02561,2023-09-17,Owerri,Web
USR02562,2023-11-13,Enugu,Android
USR02563,2024-07-01,Ibadan,Web
USR02564,2024-02-02,Lagos,Web
USR02565,2023-09-19,Port Harcourt,Android
USR02566,2023-08-30,Port Harcourt,iOS
USR02567,2023-06-14,Benin City,USSD
USR02568,2024-10-21,Kaduna,Android
USR02569,2023-10-08,Abuja,Web
USR02570,2024-04-27,Kaduna,USSD
USR02571,2024-03-08,Abuja,iOS
USR02572,2024-12-16,Port Harcourt,Android
USR02573,2023-12-27,Kaduna,USSD
USR02574,2024-04-09,Lagos,Android
USR02575,2024-10-18,Kano,Web
USR02576,2024-10-18,Kano,Android
USR02577,2024-02-15,Ibadan,USSD
USR02578,2023-11-18,Uyo,Android
USR02579,2023-04-24,Kano,iOS
USR02580,2024-06-12,Kano,Web
USR02581,2023-11-24,Benin City,Web
USR02582,2023-05-17,Port Harcourt,iOS
USR02583,2024-12-04,Uyo,USSD
USR02584,2023-10-16,Ibadan,Android
USR02585,2024-02-29,Enugu,iOS
USR02586,2024-02-07,Kaduna,iOS
USR02587,2023-01-22,Lagos,iOS
USR02588,2023-04-02,Benin City,iOS
USR02589,2023-09-26,Kano,Android
USR02590,2024-02-15,Uyo,Web
USR02591,2024-09-06,Port Harcourt,iOS
USR02592,2023-04-02,Enugu,iOS
USR02593,2024-08-03,Abuja,Android
USR02594,2024-06-22,Kaduna,Web
USR02595,2024-11-20,Benin City,Android
USR02596,2023-08-18,Ibadan,iOS
USR02597,2023-09-30,Port Harcourt,Web
USR02598,2024-01-27,Kano,Web
USR02599,2023-07-31,Uyo,iOS
USR02600,2023-10-17,Ibadan,Web
USR02601,2023-07-04,Kaduna,iOS
USR02602,2023-01-30,Port Harcourt,USSD
USR02603,2023-08-30,Uyo,Web
USR02604,2023-09-12,Enugu,Web
USR02605,2023-03-29,Lagos,Web
USR02606,2023-05-17,Enugu,Web
USR02607,2024-12-04,Ibadan,Web
USR02608,2024-12-26,Kaduna,USSD
USR02609,2023-03-16,Abuja,Android
USR02610,2023-02-23,Enugu,iOS
USR02611,2024-04-27,Enugu,Android
USR02612,2023-01-06,Port Harcourt,Web
USR02613,2023-11-06,Kaduna,USSD
USR02614,2023-05-16,Owerri,Android
USR02615,2024-08-17,Kano,USSD
USR02616,2023-06-23,Owerri,Web
USR02617,2023-12-14,Benin City,iOS
USR02618,2023-04-02,Enugu,Web
USR02619,2023-05-26,Port Harcourt,Android
USR02620,2023-11-17,Lagos,iOS
USR02621,2024-05-26,Port Harcourt,USSD
USR02622,2024-03-16,Port Harcourt,USSD
USR02623,2024-09-19,Port Harcourt,USSD
USR02624,2024-03-22,Kano,USSD
USR02625,2024-05-18,Kano,Web
USR02626,2023-02-24,Ibadan,iOS
USR02627,2023-02-25,Ibadan,iOS
USR02628,2023-02-06,Benin City,USSD
USR02629,2023-06-17,Benin City,Web
USR02630,2023-04-29,Benin City,Android
USR02631,2024-03-28,Enugu,Web
USR02632,2024-04-13,Benin City,Android
USR02633,2023-06-01,Abuja,USSD
USR02634,2023-04-06,Ibadan,USSD
USR02635,2023-07-04,Kano,USSD
USR02636,2024-07-30,Uyo,iOS
USR02637,2024-08-20,Lagos,iOS
USR02638,2024-03-02,Abuja,iOS
USR02639,2024-05-25,Abuja,USSD
USR02640,2023-01-27,Port Harcourt,Android
USR02641,2024-02-08,Enugu,Android
USR02642,2023-11-28,Kano,Android
USR02643,2023-03-25,Benin City,Web
USR02644,2024-04-09,Port Harcourt,Android
USR02645,2023-12-04,Lagos,Web
USR02646,2023-11-29,Uyo,iOS
USR02647,2023-08-05,Lagos,USSD
USR02648,2023-11-27,Lagos,Android
USR02649,2024-07-14,Uyo,Web
USR02650,2023-04-05,Kaduna,USSD
USR02651,2023-07-02,Ibadan,Web
USR02652,2023-04-02,Lagos,iOS
USR02653,2023-06-16,Kaduna,Web
USR02654,2023-10-19,Kano,Android
USR02655,2023-11-02,Benin City,Web
USR02656,2023-11-14,Uyo,iOS
USR02657,2024-01-03,Abuja,USSD
USR02658,2024-06-08,Ibadan,Web
USR02659,2024-04-01,Kaduna,Web
USR02660,2023-10-02,Uyo,Web
USR02661,2023-04-03,Kaduna,USSD
USR02662,2024-09-20,Kano,Web
USR02663,2024-10-07,Kaduna,Android
USR02664,2023-02-11,Owerri,USSD
USR02665,2024-04-19,Ibadan,iOS
USR02666,2024-05-22,Owerri,Android
USR02667,2023-10-25,Benin City,Web
USR02668,2023-03-23,Benin City,USSD
USR02669,2023-06-02,Kano,USSD
USR02670,2023-09-12,Owerri,Web
USR02671,2023-10-30,Uyo,Android
USR02672,2024-07-18,Abuja,Android
USR02673,2024-06-09,Abuja,Web
USR02674,2024-02-27,Abuja,Web
